time,room_temp,supply_temp,htg_setpoint,airflow_current,htg_mode
2021-04-26T09:37:00.0,72.3,59.3,68.5,416,FALSE
2021-04-26T09:38:00.0,72.2,58.8,68.5,413,FALSE
2021-04-26T09:39:00.0,72.2,58.5,68.5,419,FALSE
2021-04-26T09:40:00.0,72.1,58.2,68.5,410,FALSE
2021-04-26T09:41:00.0,71.9,58.1,68.5,404,FALSE
2021-04-26T09:42:00.0,71.8,57.9,68.5,407,FALSE
2021-04-26T09:43:00.0,71.8,57.9,68.5,410,FALSE
2021-04-26T09:44:00.0,71.7,57.9,68.5,410,FALSE
2021-04-26T09:45:00.0,71.7,57.9,68.5,407,FALSE
2021-04-26T09:46:00.0,71.6,57.9,68.5,410,FALSE
2021-04-26T09:47:00.0,71.5,57.8,68.5,407,FALSE
2021-04-26T09:48:00.0,71.5,57.8,68.5,410,FALSE
2021-04-26T09:49:00.0,71.4,57.7,68.5,410,FALSE
2021-04-26T09:50:00.0,71.4,57.7,68.5,410,FALSE
2021-04-26T09:51:00.0,71.3,57.6,68.5,413,FALSE
2021-04-26T09:52:00.0,71.3,57.5,68.5,413,FALSE
2021-04-26T09:53:00.0,71.2,57.4,68.5,410,FALSE
2021-04-26T09:54:00.0,71.1,57.4,68.5,416,FALSE
2021-04-26T09:55:00.0,71.1,57.3,68.5,413,FALSE
2021-04-26T09:56:00.0,71,57.4,68.5,413,FALSE
2021-04-26T09:57:00.0,71,57.4,68.5,416,FALSE
2021-04-26T09:58:00.0,70.9,57.5,68.5,416,FALSE
2021-04-26T09:59:00.0,70.9,57.4,68.5,404,FALSE
2021-04-26T10:00:00.0,70.9,57.3,68,404,FALSE
2021-04-26T10:01:00.0,70.8,57.3,68,404,FALSE
2021-04-26T10:02:00.0,70.8,57.1,68,410,FALSE
2021-04-26T10:03:00.0,70.8,56.9,68,410,FALSE
2021-04-26T10:04:00.0,70.8,56.7,68,410,FALSE
2021-04-26T10:05:00.0,70.8,56.8,68,413,FALSE
2021-04-26T10:06:00.0,70.7,56.8,68,413,FALSE
2021-04-26T10:07:00.0,70.7,56.9,68,410,FALSE
2021-04-26T10:08:00.0,70.6,57,68,413,FALSE
2021-04-26T10:09:00.0,70.6,57,68,410,FALSE
2021-04-26T10:10:00.0,70.6,57,68,404,FALSE
2021-04-26T10:11:00.0,70.5,57,68,400,FALSE
2021-04-26T10:12:00.0,70.5,57,68,407,FALSE
2021-04-26T10:13:00.0,70.5,57.2,68,407,FALSE
2021-04-26T10:14:00.0,70.5,57.2,68,400,FALSE
2021-04-26T10:15:00.0,70.5,57.3,68,400,FALSE
2021-04-26T10:16:00.0,70.4,57.3,68,400,FALSE
2021-04-26T10:17:00.0,70.3,57.2,68,400,FALSE
2021-04-26T10:18:00.0,70.3,57.1,68,400,FALSE
2021-04-26T10:19:00.0,70.3,57,68,404,FALSE
2021-04-26T10:20:00.0,70.3,56.9,68,397,FALSE
2021-04-26T10:21:00.0,70.3,56.8,68,400,FALSE
2021-04-26T10:22:00.0,70.3,56.8,68,410,FALSE
2021-04-26T10:23:00.0,70.2,56.7,68,416,FALSE
2021-04-26T10:24:00.0,70.2,56.8,68,410,FALSE
2021-04-26T10:25:00.0,70.2,56.7,68,410,FALSE
2021-04-26T10:26:00.0,70.1,56.7,68,407,FALSE
2021-04-26T10:27:00.0,70.1,56.7,68,407,FALSE
2021-04-26T10:28:00.0,70.1,56.8,68,407,FALSE
2021-04-26T10:29:00.0,70.1,56.7,68,410,FALSE
2021-04-26T10:30:00.0,70.1,56.8,68,410,FALSE
2021-04-26T10:31:00.0,70,57,69.5,410,FALSE
2021-04-26T10:32:00.0,70,57,69.5,407,FALSE
2021-04-26T10:33:00.0,70,57.1,69.5,404,FALSE
2021-04-26T10:34:00.0,70,57.2,69.5,407,FALSE
2021-04-26T10:35:00.0,70,57.2,69.5,407,FALSE
2021-04-26T10:36:00.0,70,57.3,69.5,410,FALSE
2021-04-26T10:37:00.0,70,57.3,69.5,404,FALSE
2021-04-26T10:38:00.0,70,57.3,69.5,407,FALSE
2021-04-26T10:39:00.0,69.9,57.2,69.5,404,FALSE
2021-04-26T10:40:00.0,70,57.1,69.5,400,FALSE
2021-04-26T10:41:00.0,69.9,57,69.5,400,FALSE
2021-04-26T10:42:00.0,69.9,56.8,69.5,404,FALSE
2021-04-26T10:43:00.0,69.9,56.7,69.5,404,FALSE
2021-04-26T10:44:00.0,69.8,56.6,69.5,400,FALSE
2021-04-26T10:45:00.0,69.8,56.6,69.5,400,FALSE
2021-04-26T10:46:00.0,69.8,56.6,69.5,400,FALSE
2021-04-26T10:47:00.0,69.8,56.7,69.5,397,FALSE
2021-04-26T10:48:00.0,69.8,56.8,69.5,397,FALSE
2021-04-26T10:49:00.0,69.8,56.9,69.5,397,FALSE
2021-04-26T10:50:00.0,69.8,57,69.5,397,FALSE
2021-04-26T10:51:00.0,69.7,57.1,69.5,400,FALSE
2021-04-26T10:52:00.0,69.7,57.2,69.5,400,FALSE
2021-04-26T10:53:00.0,69.7,57.3,69.5,404,FALSE
2021-04-26T10:54:00.0,69.7,57.4,69.5,404,FALSE
2021-04-26T10:55:00.0,69.7,57.3,69.5,407,FALSE
2021-04-26T10:56:00.0,69.6,57,69.5,404,FALSE
2021-04-26T10:57:00.0,69.6,56.8,69.5,410,FALSE
2021-04-26T10:58:00.0,69.6,56.6,69.5,410,FALSE
2021-04-26T10:59:00.0,69.6,56.5,69.5,407,FALSE
2021-04-26T11:00:00.0,69.7,56.5,69.5,407,FALSE
2021-04-26T11:01:00.0,69.6,56.7,69,410,FALSE
2021-04-26T11:02:00.0,69.6,56.7,69,404,FALSE
2021-04-26T11:03:00.0,69.5,56.9,69,404,FALSE
2021-04-26T11:04:00.0,69.5,57,69,404,FALSE
2021-04-26T11:05:00.0,69.6,57.1,69,404,FALSE
2021-04-26T11:06:00.0,69.5,57.1,69,407,FALSE
2021-04-26T11:07:00.0,69.5,57.2,69,404,FALSE
2021-04-26T11:08:00.0,69.5,57.2,69,397,FALSE
2021-04-26T11:09:00.0,69.5,57.2,69,404,FALSE
2021-04-26T11:10:00.0,69.5,57.1,69,407,FALSE
2021-04-26T11:11:00.0,69.4,57,69,407,FALSE
2021-04-26T11:12:00.0,69.4,56.8,69,397,FALSE
2021-04-26T11:13:00.0,69.5,56.6,69,400,FALSE
2021-04-26T11:14:00.0,69.5,56.6,69,397,FALSE
2021-04-26T11:15:00.0,69.5,56.6,69,404,FALSE
2021-04-26T11:16:00.0,69.4,56.7,69,400,FALSE
2021-04-26T11:17:00.0,69.3,56.7,69,400,FALSE
2021-04-26T11:18:00.0,69.4,56.8,69,404,FALSE
2021-04-26T11:19:00.0,69.4,56.8,69,404,FALSE
2021-04-26T11:20:00.0,69.4,56.8,69,410,FALSE
2021-04-26T11:21:00.0,69.3,56.8,69,404,FALSE
2021-04-26T11:22:00.0,69.3,56.9,69,404,FALSE
2021-04-26T11:23:00.0,69.3,57,69,410,FALSE
2021-04-26T11:24:00.0,69.4,57.1,69,404,FALSE
2021-04-26T11:25:00.0,69.4,57.2,69,407,FALSE
2021-04-26T11:26:00.0,69.3,57.2,69,407,FALSE
2021-04-26T11:27:00.0,69.3,57.1,69,413,FALSE
2021-04-26T11:28:00.0,69.3,56.9,69,400,FALSE
2021-04-26T11:29:00.0,69.3,56.8,69,404,FALSE
2021-04-26T11:30:00.0,69.3,56.7,70.5,407,TRUE
2021-04-26T11:31:00.0,69.2,57.1,70.5,413,TRUE
2021-04-26T11:32:00.0,69.2,60.5,70.5,457,TRUE
2021-04-26T11:33:00.0,69.2,63.7,70.5,498,TRUE
2021-04-26T11:34:00.0,69.2,65.9,70.5,505,TRUE
2021-04-26T11:35:00.0,69.2,69.1,70.5,520,TRUE
2021-04-26T11:36:00.0,69.2,73,70.5,524,TRUE
2021-04-26T11:37:00.0,69.2,75.3,70.5,530,TRUE
2021-04-26T11:38:00.0,69.2,76.4,70.5,536,TRUE
2021-04-26T11:39:00.0,69.3,76.9,70.5,549,TRUE
2021-04-26T11:40:00.0,69.3,76.9,70.5,568,TRUE
2021-04-26T11:41:00.0,69.4,77.7,70.5,568,TRUE
2021-04-26T11:42:00.0,69.5,79.7,70.5,574,TRUE
2021-04-26T11:43:00.0,69.5,80.9,70.5,568,TRUE
2021-04-26T11:44:00.0,69.6,80.7,70.5,568,TRUE
2021-04-26T11:45:00.0,69.7,80.1,70.5,565,TRUE
2021-04-26T11:46:00.0,69.7,79.4,70.5,565,TRUE
2021-04-26T11:47:00.0,69.9,78.9,70.5,577,TRUE
2021-04-26T11:48:00.0,69.9,78.7,70.5,574,TRUE
2021-04-26T11:49:00.0,70,78.5,70.5,574,TRUE
2021-04-26T11:50:00.0,70.1,79.3,70.5,577,TRUE
2021-04-26T11:51:00.0,70.1,80.9,70.5,580,TRUE
2021-04-26T11:52:00.0,70.1,82.2,70.5,577,TRUE
2021-04-26T11:53:00.0,70.2,81.7,70.5,584,TRUE
2021-04-26T11:54:00.0,70.3,80.5,70.5,587,TRUE
2021-04-26T11:55:00.0,70.5,79.5,70.5,590,TRUE
2021-04-26T11:56:00.0,70.4,78.9,70.5,587,TRUE
2021-04-26T11:57:00.0,70.5,78.5,70.5,587,TRUE
2021-04-26T11:58:00.0,70.5,78.9,70.5,590,TRUE
2021-04-26T11:59:00.0,70.6,80.4,70.5,587,TRUE
2021-04-26T12:00:00.0,70.6,82,70.5,587,TRUE
2021-04-26T12:01:00.0,70.5,81,70,577,TRUE
2021-04-26T12:02:00.0,70.6,79.5,70,565,TRUE
2021-04-26T12:03:00.0,70.6,78.6,70,549,TRUE
2021-04-26T12:04:00.0,70.7,78,70,549,TRUE
2021-04-26T12:05:00.0,70.8,77.4,70,546,TRUE
2021-04-26T12:06:00.0,70.7,77,70,543,TRUE
2021-04-26T12:07:00.0,70.7,77.1,70,543,TRUE
2021-04-26T12:08:00.0,70.7,76.9,70,546,TRUE
2021-04-26T12:09:00.0,70.7,77.1,70,539,TRUE
2021-04-26T12:10:00.0,70.7,78.4,70,530,TRUE
2021-04-26T12:11:00.0,70.6,79.6,70,524,TRUE
2021-04-26T12:12:00.0,70.6,79.3,70,517,TRUE
2021-04-26T12:13:00.0,70.7,78.6,70,520,TRUE
2021-04-26T12:14:00.0,70.7,77.7,70,527,TRUE
2021-04-26T12:15:00.0,70.7,76.8,70,527,TRUE
2021-04-26T12:16:00.0,70.6,76.2,70,524,TRUE
2021-04-26T12:17:00.0,70.6,75.8,70,514,TRUE
2021-04-26T12:18:00.0,70.6,75.9,70,511,TRUE
2021-04-26T12:19:00.0,70.6,76.5,70,511,TRUE
2021-04-26T12:20:00.0,70.6,77.7,70,501,TRUE
2021-04-26T12:21:00.0,70.6,78.6,70,489,TRUE
2021-04-26T12:22:00.0,70.5,78,70,492,TRUE
2021-04-26T12:23:00.0,70.5,77.2,70,492,TRUE
2021-04-26T12:24:00.0,70.6,76.3,70,492,TRUE
2021-04-26T12:25:00.0,70.6,75.6,70,489,TRUE
2021-04-26T12:26:00.0,70.6,75.4,70,486,TRUE
2021-04-26T12:27:00.0,70.6,75.1,70,492,TRUE
2021-04-26T12:28:00.0,70.6,75.2,70,483,TRUE
2021-04-26T12:29:00.0,70.6,76.1,70,483,TRUE
2021-04-26T12:30:00.0,70.6,77.3,70,476,TRUE
2021-04-26T12:31:00.0,70.5,79,72,495,TRUE
2021-04-26T12:32:00.0,70.6,80.1,72,539,TRUE
2021-04-26T12:33:00.0,70.5,79.4,72,577,TRUE
2021-04-26T12:34:00.0,70.6,78.7,72,590,TRUE
2021-04-26T12:35:00.0,70.7,81.1,72,596,TRUE
2021-04-26T12:36:00.0,70.7,84,72,599,TRUE
2021-04-26T12:37:00.0,70.8,84.5,72,603,TRUE
2021-04-26T12:38:00.0,70.8,84.8,72,628,TRUE
2021-04-26T12:39:00.0,70.9,84.7,72,628,TRUE
2021-04-26T12:40:00.0,71,84.2,72,631,TRUE
2021-04-26T12:41:00.0,71.1,83.8,72,640,TRUE
2021-04-26T12:42:00.0,71.1,85.3,72,640,TRUE
2021-04-26T12:43:00.0,71.2,88,72,644,TRUE
2021-04-26T12:44:00.0,71.1,88.9,72,640,TRUE
2021-04-26T12:45:00.0,71.3,87.7,72,644,TRUE
2021-04-26T12:46:00.0,71.3,86.1,72,644,TRUE
2021-04-26T12:47:00.0,71.3,85,72,647,TRUE
2021-04-26T12:48:00.0,71.3,86,72,647,TRUE
2021-04-26T12:49:00.0,71.3,86.4,72,653,TRUE
2021-04-26T12:50:00.0,71.3,87.1,72,666,TRUE
2021-04-26T12:51:00.0,71.4,89.8,72,672,TRUE
2021-04-26T12:52:00.0,71.4,92,72,672,TRUE
2021-04-26T12:53:00.0,71.4,92,72,678,TRUE
2021-04-26T12:54:00.0,71.5,90.5,72,685,TRUE
2021-04-26T12:55:00.0,71.6,89.1,72,685,TRUE
2021-04-26T12:56:00.0,71.6,88.2,72,688,TRUE
2021-04-26T12:57:00.0,71.7,87.7,72,685,TRUE
2021-04-26T12:58:00.0,71.7,89,72,685,TRUE
2021-04-26T12:59:00.0,71.7,92.2,72,681,TRUE
2021-04-26T13:00:00.0,71.8,93.8,72,681,TRUE
2021-04-26T13:01:00.0,71.8,87.4,70,656,TRUE
2021-04-26T13:02:00.0,71.8,81.7,70,615,TRUE
2021-04-26T13:03:00.0,71.9,80.1,70,577,TRUE
2021-04-26T13:04:00.0,71.9,78.8,70,549,TRUE
2021-04-26T13:05:00.0,71.9,77.8,70,546,TRUE
2021-04-26T13:06:00.0,71.8,77,70,549,TRUE
2021-04-26T13:07:00.0,71.8,76.4,70,536,TRUE
2021-04-26T13:08:00.0,71.8,76.3,70,508,TRUE
2021-04-26T13:09:00.0,71.7,76.4,70,514,TRUE
2021-04-26T13:10:00.0,71.7,77,70,505,TRUE
2021-04-26T13:11:00.0,71.6,77.9,70,498,TRUE
2021-04-26T13:12:00.0,71.5,78.2,70,479,TRUE
2021-04-26T13:13:00.0,71.5,77.6,70,476,TRUE
2021-04-26T13:14:00.0,71.4,76.5,70,476,TRUE
2021-04-26T13:15:00.0,71.4,75.7,70,476,TRUE
2021-04-26T13:16:00.0,71.3,75.1,70,479,TRUE
2021-04-26T13:17:00.0,71.3,75,70,486,TRUE
2021-04-26T13:18:00.0,71.1,74.9,70,479,TRUE
2021-04-26T13:19:00.0,71.3,75.3,70,479,TRUE
2021-04-26T13:20:00.0,71.3,76.1,70,464,TRUE
2021-04-26T13:21:00.0,71.1,76.8,70,460,TRUE
2021-04-26T13:22:00.0,71.1,76.9,70,460,TRUE
2021-04-26T13:23:00.0,71.1,74.1,70,457,TRUE
2021-04-26T13:24:00.0,71.1,69,70,438,TRUE
2021-04-26T13:25:00.0,71.1,65.2,70,435,TRUE
2021-04-26T13:26:00.0,71.1,62.3,70,438,FALSE
2021-04-26T13:27:00.0,71,60.6,70,423,FALSE
2021-04-26T13:28:00.0,70.9,59.4,70,419,TRUE
2021-04-26T13:29:00.0,70.9,58.7,70,416,TRUE
2021-04-26T13:30:00.0,70.7,58.2,70,423,TRUE
2021-04-26T13:31:00.0,70.7,59.9,72,451,TRUE
2021-04-26T13:32:00.0,70.7,68.4,72,501,TRUE
2021-04-26T13:33:00.0,70.5,72.8,72,549,TRUE
2021-04-26T13:34:00.0,70.5,74.4,72,574,TRUE
2021-04-26T13:35:00.0,70.5,76.4,72,584,TRUE
2021-04-26T13:36:00.0,70.5,81,72,577,TRUE
2021-04-26T13:37:00.0,70.5,83.6,72,580,TRUE
2021-04-26T13:38:00.0,70.5,83.3,72,596,TRUE
2021-04-26T13:39:00.0,70.5,82.8,72,606,TRUE
2021-04-26T13:40:00.0,70.6,82.5,72,606,TRUE
2021-04-26T13:41:00.0,70.6,82.2,72,621,TRUE
2021-04-26T13:42:00.0,70.7,85.2,72,631,TRUE
2021-04-26T13:43:00.0,70.8,89.1,72,631,TRUE
2021-04-26T13:44:00.0,70.9,89.6,72,647,TRUE
2021-04-26T13:45:00.0,70.9,88.4,72,662,TRUE
2021-04-26T13:46:00.0,71,88.2,72,666,TRUE
2021-04-26T13:47:00.0,71.1,87.6,72,669,TRUE
2021-04-26T13:48:00.0,71.1,87.5,72,669,TRUE
2021-04-26T13:49:00.0,71.3,89.2,72,675,TRUE
2021-04-26T13:50:00.0,71.3,92.3,72,672,TRUE
2021-04-26T13:51:00.0,71.4,93.6,72,675,TRUE
2021-04-26T13:52:00.0,71.4,92,72,678,TRUE
2021-04-26T13:53:00.0,71.6,90.1,72,675,TRUE
2021-04-26T13:54:00.0,71.6,88.7,72,678,TRUE
2021-04-26T13:55:00.0,71.7,87.8,72,675,TRUE
2021-04-26T13:56:00.0,71.7,87.6,72,675,TRUE
2021-04-26T13:57:00.0,71.8,89.9,72,678,TRUE
2021-04-26T13:58:00.0,71.9,92.8,72,672,TRUE
2021-04-26T13:59:00.0,71.9,93,72,675,TRUE
2021-04-26T14:00:00.0,71.8,91,71,669,TRUE
2021-04-26T14:01:00.0,72,85.8,71,666,TRUE
2021-04-26T14:02:00.0,72,82.2,71,637,TRUE
2021-04-26T14:03:00.0,72,79.9,71,609,TRUE
2021-04-26T14:04:00.0,72,78.6,71,590,TRUE
2021-04-26T14:05:00.0,72,78.2,71,584,TRUE
2021-04-26T14:06:00.0,72,78.5,71,587,TRUE
2021-04-26T14:07:00.0,71.9,79.9,71,584,TRUE
2021-04-26T14:08:00.0,71.9,81.3,71,584,TRUE
2021-04-26T14:09:00.0,71.9,81.4,71,587,TRUE
2021-04-26T14:10:00.0,71.9,80.4,71,584,TRUE
2021-04-26T14:11:00.0,71.8,79.3,71,580,TRUE
2021-04-26T14:12:00.0,71.8,78.2,71,584,TRUE
2021-04-26T14:13:00.0,71.8,77.6,71,584,TRUE
2021-04-26T14:14:00.0,71.7,77.5,71,580,TRUE
2021-04-26T14:15:00.0,71.7,78.5,71,584,TRUE
2021-04-26T14:16:00.0,71.7,79.9,71,584,TRUE
2021-04-26T14:17:00.0,71.6,80.5,71,587,TRUE
2021-04-26T14:18:00.0,71.6,80,71,580,TRUE
2021-04-26T14:19:00.0,71.6,79.3,71,571,TRUE
2021-04-26T14:20:00.0,71.6,78.6,71,571,TRUE
2021-04-26T14:21:00.0,71.5,78.2,71,571,TRUE
2021-04-26T14:22:00.0,71.5,78.4,71,565,TRUE
2021-04-26T14:23:00.0,71.4,79.4,71,565,TRUE
2021-04-26T14:24:00.0,71.5,79.9,71,561,TRUE
2021-04-26T14:25:00.0,71.5,79.9,71,561,TRUE
2021-04-26T14:26:00.0,71.4,79.4,71,558,TRUE
2021-04-26T14:27:00.0,71.4,78.5,71,555,TRUE
2021-04-26T14:28:00.0,71.4,77.5,71,558,TRUE
2021-04-26T14:29:00.0,71.4,76.6,71,558,TRUE
2021-04-26T14:30:00.0,71.5,76.2,71,552,TRUE
2021-04-26T14:31:00.0,71.4,82.5,73,584,TRUE
2021-04-26T14:32:00.0,71.3,88.4,73,631,TRUE
2021-04-26T14:33:00.0,71.3,89.4,73,675,TRUE
2021-04-26T14:34:00.0,71.4,88,73,710,TRUE
2021-04-26T14:35:00.0,71.4,87.4,73,732,TRUE
2021-04-26T14:36:00.0,71.5,90.2,73,732,TRUE
2021-04-26T14:37:00.0,71.6,94,73,732,TRUE
2021-04-26T14:38:00.0,71.7,95.2,73,735,TRUE
2021-04-26T14:39:00.0,71.7,93.4,73,735,TRUE
2021-04-26T14:40:00.0,71.9,91.3,73,738,TRUE
2021-04-26T14:41:00.0,71.9,89.9,73,738,TRUE
2021-04-26T14:42:00.0,72,88.7,73,748,TRUE
2021-04-26T14:43:00.0,72.2,88.2,73,748,TRUE
2021-04-26T14:44:00.0,72.2,89.9,73,751,TRUE
2021-04-26T14:45:00.0,72.3,93.1,73,754,TRUE
2021-04-26T14:46:00.0,72.3,94.2,73,757,TRUE
2021-04-26T14:47:00.0,72.3,92.3,73,754,TRUE
2021-04-26T14:48:00.0,72.4,90.3,73,760,TRUE
2021-04-26T14:49:00.0,72.5,88.9,73,760,TRUE
2021-04-26T14:50:00.0,72.6,88.4,73,760,TRUE
2021-04-26T14:51:00.0,72.6,88,73,770,TRUE
2021-04-26T14:52:00.0,72.6,90.1,73,760,TRUE
2021-04-26T14:53:00.0,72.7,93.3,73,764,TRUE
2021-04-26T14:54:00.0,72.7,94.3,73,760,TRUE
2021-04-26T14:55:00.0,72.8,92.2,73,760,TRUE
2021-04-26T14:56:00.0,72.7,90.2,73,757,TRUE
2021-04-26T14:57:00.0,72.8,88.9,73,757,TRUE
2021-04-26T14:58:00.0,72.9,88.2,73,764,TRUE
2021-04-26T14:59:00.0,72.9,87.8,73,757,TRUE
2021-04-26T15:00:00.0,72.9,89.6,73,754,TRUE
2021-04-26T15:01:00.0,72.9,94.1,74.5,786,TRUE
2021-04-26T15:02:00.0,72.9,92.9,74.5,849,TRUE
2021-04-26T15:03:00.0,72.9,88.8,74.5,874,TRUE
2021-04-26T15:04:00.0,73,86.2,74.5,899,TRUE
2021-04-26T15:05:00.0,73.1,84.9,74.5,906,TRUE
2021-04-26T15:06:00.0,73.1,84.2,74.5,925,TRUE
2021-04-26T15:07:00.0,73.3,84.2,74.5,921,TRUE
2021-04-26T15:08:00.0,73.3,86.9,74.5,934,TRUE
2021-04-26T15:09:00.0,73.4,89.2,74.5,931,TRUE
2021-04-26T15:10:00.0,73.4,89.1,74.5,928,TRUE
2021-04-26T15:11:00.0,73.4,86.9,74.5,931,TRUE
2021-04-26T15:12:00.0,73.6,85.3,74.5,921,TRUE
2021-04-26T15:13:00.0,73.7,84.4,74.5,921,TRUE
2021-04-26T15:14:00.0,73.7,83.7,74.5,912,TRUE
2021-04-26T15:15:00.0,73.8,83.6,74.5,915,TRUE
2021-04-26T15:16:00.0,73.7,85.3,74.5,921,TRUE
2021-04-26T15:17:00.0,73.8,87.9,74.5,925,TRUE
2021-04-26T15:18:00.0,73.8,88.5,74.5,937,TRUE
2021-04-26T15:19:00.0,73.8,86.5,74.5,943,TRUE
2021-04-26T15:20:00.0,73.8,84.5,74.5,947,TRUE
2021-04-26T15:21:00.0,73.9,83.1,74.5,950,TRUE
2021-04-26T15:22:00.0,73.9,82.2,74.5,953,TRUE
2021-04-26T15:23:00.0,74,81.4,74.5,969,TRUE
2021-04-26T15:24:00.0,74.1,82.8,74.5,969,TRUE
2021-04-26T15:25:00.0,74.1,85.5,74.5,969,TRUE
2021-04-26T15:26:00.0,74,86.7,74.5,962,TRUE
2021-04-26T15:27:00.0,74,85,74.5,959,TRUE
2021-04-26T15:28:00.0,74.1,83,74.5,966,TRUE
2021-04-26T15:29:00.0,74.1,81.8,74.5,969,TRUE
2021-04-26T15:30:00.0,74.2,81.3,74,966,TRUE
2021-04-26T15:31:00.0,74.1,81,74,966,TRUE
2021-04-26T15:32:00.0,74.3,81.9,74,972,TRUE
2021-04-26T15:33:00.0,74.3,84.9,74,975,TRUE
2021-04-26T15:34:00.0,74.3,86.5,74,978,TRUE
2021-04-26T15:35:00.0,74.3,85.5,74,985,TRUE
2021-04-26T15:36:00.0,74.3,83.8,74,985,TRUE
2021-04-26T15:37:00.0,74.3,82.5,74,985,TRUE
2021-04-26T15:38:00.0,74.4,81.5,74,988,TRUE
2021-04-26T15:39:00.0,74.5,81.4,74,991,TRUE
2021-04-26T15:40:00.0,74.6,82.4,74,972,TRUE
2021-04-26T15:41:00.0,74.5,86.3,74,943,TRUE
2021-04-26T15:42:00.0,74.4,88.9,74,931,TRUE
2021-04-26T15:43:00.0,74.4,88.4,74,928,TRUE
2021-04-26T15:44:00.0,74.4,86.4,74,928,TRUE
2021-04-26T15:45:00.0,74.5,84.8,74,928,TRUE
2021-04-26T15:46:00.0,74.4,84,74,925,TRUE
2021-04-26T15:47:00.0,74.4,83.6,74,928,TRUE
2021-04-26T15:48:00.0,74.4,83.6,74,931,TRUE
2021-04-26T15:49:00.0,74.5,86.2,74,934,TRUE
2021-04-26T15:50:00.0,74.5,88.7,74,928,TRUE
2021-04-26T15:51:00.0,74.4,89.1,74,925,TRUE
2021-04-26T15:52:00.0,74.4,87.1,74,921,TRUE
2021-04-26T15:53:00.0,74.4,85.5,74,925,TRUE
2021-04-26T15:54:00.0,74.5,84.5,74,921,TRUE
2021-04-26T15:55:00.0,74.6,84,74,925,TRUE
2021-04-26T15:56:00.0,74.5,83.7,74,915,TRUE
2021-04-26T15:57:00.0,74.5,85.4,74,915,TRUE
2021-04-26T15:58:00.0,74.5,88.6,74,918,TRUE
2021-04-26T15:59:00.0,74.5,89.4,74,918,TRUE
2021-04-26T16:00:00.0,74.5,87.5,74,918,TRUE
2021-04-26T16:01:00.0,74.4,83.8,72,858,TRUE
2021-04-26T16:02:00.0,74.5,83.1,72,792,TRUE
2021-04-26T16:03:00.0,74.4,83.1,72,748,TRUE
2021-04-26T16:04:00.0,74.4,82.2,72,726,TRUE
2021-04-26T16:05:00.0,74.4,81.7,72,726,TRUE
2021-04-26T16:06:00.0,74.3,81.7,72,722,TRUE
2021-04-26T16:07:00.0,74.1,83.2,72,710,TRUE
2021-04-26T16:08:00.0,74.1,85.4,72,710,TRUE
2021-04-26T16:09:00.0,73.9,85.5,72,691,TRUE
2021-04-26T16:10:00.0,73.9,83.5,72,685,TRUE
2021-04-26T16:11:00.0,73.7,82,72,688,TRUE
2021-04-26T16:12:00.0,73.7,80.8,72,688,TRUE
2021-04-26T16:13:00.0,73.6,80.1,72,685,TRUE
2021-04-26T16:14:00.0,73.6,79.9,72,681,TRUE
2021-04-26T16:15:00.0,73.5,80.5,72,685,TRUE
2021-04-26T16:16:00.0,73.4,80.4,72,669,TRUE
2021-04-26T16:17:00.0,73.3,81.1,72,669,TRUE
2021-04-26T16:18:00.0,73.2,80.8,72,666,TRUE
2021-04-26T16:19:00.0,73.2,79.8,72,669,TRUE
2021-04-26T16:20:00.0,73.1,78.8,72,675,TRUE
2021-04-26T16:21:00.0,73.1,78,72,672,TRUE
2021-04-26T16:22:00.0,73,77.7,72,666,TRUE
2021-04-26T16:23:00.0,72.9,78,72,656,TRUE
2021-04-26T16:24:00.0,72.9,79,72,653,TRUE
2021-04-26T16:25:00.0,72.8,80.5,72,653,TRUE
2021-04-26T16:26:00.0,72.7,81.2,72,656,TRUE
2021-04-26T16:27:00.0,72.7,80.4,72,656,TRUE
2021-04-26T16:28:00.0,72.7,79.2,72,653,TRUE
2021-04-26T16:29:00.0,72.7,78.2,72,656,TRUE
2021-04-26T16:30:00.0,72.6,77.6,72,656,TRUE
2021-04-26T16:31:00.0,72.5,75,70,615,TRUE
2021-04-26T16:32:00.0,72.5,69.2,70,539,TRUE
2021-04-26T16:33:00.0,72.5,65.1,70,489,TRUE
2021-04-26T16:34:00.0,72.4,62.5,70,470,TRUE
2021-04-26T16:35:00.0,72.3,60.8,70,467,TRUE
2021-04-26T16:36:00.0,72.2,59.8,70,467,TRUE
2021-04-26T16:37:00.0,72,59.2,70,467,TRUE
2021-04-26T16:38:00.0,72,58.7,70,467,TRUE
2021-04-26T16:39:00.0,71.9,58.4,70,451,TRUE
2021-04-26T16:40:00.0,71.8,58.2,70,445,TRUE
2021-04-26T16:41:00.0,71.7,58,70,445,TRUE
2021-04-26T16:42:00.0,71.6,57.9,70,445,TRUE
2021-04-26T16:43:00.0,71.6,57.8,70,445,TRUE
2021-04-26T16:44:00.0,71.5,57.8,70,448,TRUE
2021-04-26T16:45:00.0,71.4,57.7,70,445,TRUE
2021-04-26T16:46:00.0,71.3,57.7,70,451,TRUE
2021-04-26T16:47:00.0,71.2,57.6,70,448,TRUE
2021-04-26T16:48:00.0,71.1,57.6,70,445,TRUE
2021-04-26T16:49:00.0,71.1,57.4,70,451,TRUE
2021-04-26T16:50:00.0,71.1,57.4,70,429,TRUE
